Freq.	V(n002)
5.01187233627277e+02	(-8.68919243608492e-04dB,-8.10425212357103e-01°)
5.06990708274709e+02	(-8.89156901081343e-04dB,-8.19808220593153e-01°)
5.12861383991370e+02	(-9.09865856528860e-04dB,-8.29299834199856e-01°)
5.18800038928966e+02	(-9.31057083290689e-04dB,-8.38901309196174e-01°)
5.24807460249778e+02	(-9.52741810091357e-04dB,-8.48613916089864e-01°)
5.30884444230993e+02	(-9.74931526980008e-04dB,-8.58438940043319e-01°)
5.37031796370258e+02	(-9.97637991408518e-04dB,-8.68377681041248e-01°)
5.43250331492438e+02	(-1.02087323443739e-03dB,-8.78431454060233e-01°)
5.49540873857630e+02	(-1.04464956711577e-03dB,-8.88601589240179e-01°)
5.55904257270409e+02	(-1.06897958697768e-03dB,-8.98889432057670e-01°)
5.62341325190355e+02	(-1.09387618470474e-03dB,-9.09296343501257e-01°)
5.68852930843847e+02	(-1.11935255094279e-03dB,-9.19823700248691e-01°)
5.75439937337163e+02	(-1.14542218327248e-03dB,-9.30472894846128e-01°)
5.82103217770877e+02	(-1.17209889334827e-03dB,-9.41245335889324e-01°)
5.88843655355595e+02	(-1.19939681419439e-03dB,-9.52142448206832e-01°)
5.95662143529017e+02	(-1.22733040767505e-03dB,-9.63165673045234e-01°)
6.02559586074364e+02	(-1.25591447214287e-03dB,-9.74316468256421e-01°)
6.09536897240176e+02	(-1.28516415024723e-03dB,-9.85596308486937e-01°)
6.16595001861489e+02	(-1.31509493694683e-03dB,-9.97006685369418e-01°)
6.23734835482426e+02	(-1.34572268769007e-03dB,-1.00854910771614e+00°)
6.30957344480200e+02	(-1.37706362679678e-03dB,-1.02022510171470e+00°)
6.38263486190556e+02	(-1.40913435602134e-03dB,-1.03203621112584e+00°)
6.45654229034662e+02	(-1.44195186332695e-03dB,-1.04398399748345e+00°)
6.53130552647479e+02	(-1.47553353186443e-03dB,-1.05607004029678e+00°)
6.60693448007603e+02	(-1.50989714913435e-03dB,-1.06829593725482e+00°)
6.68343917568622e+02	(-1.54506091640299e-03dB,-1.08066330443300e+00°)
6.76082975391989e+02	(-1.58104345829782e-03dB,-1.09317377650202e+00°)
6.83911647281437e+02	(-1.61786383264058e-03dB,-1.10582900693911e+00°)
6.91830970918944e+02	(-1.65554154052075e-03dB,-1.11863066824147e+00°)
6.99841996002281e+02	(-1.69409653657482e-03dB,-1.13158045214208e+00°)
7.07945784384146e+02	(-1.73354923953034e-03dB,-1.14468006982786e+00°)
7.16143410212910e+02	(-1.77392054297506e-03dB,-1.15793125216018e+00°)
7.24435960074998e+02	(-1.81523182638043e-03dB,-1.17133574989776e+00°)
7.32824533138912e+02	(-1.85750496639662e-03dB,-1.18489533392197e+00°)
7.41310241300926e+02	(-1.90076234837795e-03dB,-1.19861179546459e+00°)
7.49894209332465e+02	(-1.94502687819348e-03dB,-1.21248694633800e+00°)
7.58577575029193e+02	(-1.99032199432604e-03dB,-1.22652261916783e+00°)
7.67361489361828e+02	(-2.03667168021032e-03dB,-1.24072066762814e+00°)
7.76247116628701e+02	(-2.08410047689619e-03dB,-1.25508296667909e+00°)
7.85235634610081e+02	(-2.13263349597836e-03dB,-1.26961141280717e+00°)
7.94328234724291e+02	(-2.18229643284842e-03dB,-1.28430792426798e+00°)
8.03526122185627e+02	(-2.23311558021938e-03dB,-1.29917444133160e+00°)
8.12830516164109e+02	(-2.28511784200744e-03dB,-1.31421292653058e+00°)
8.22242649947081e+02	(-2.33833074748450e-03dB,-1.32942536491051e+00°)
8.31763771102681e+02	(-2.39278246580760e-03dB,-1.34481376428331e+00°)
8.41395141645205e+02	(-2.44850182084039e-03dB,-1.36038015548311e+00°)
8.51138038202387e+02	(-2.50551830634898e-03dB,-1.37612659262494e+00°)
8.60993752184611e+02	(-2.56386210152482e-03dB,-1.39205515336598e+00°)
8.70963589956091e+02	(-2.62356408688411e-03dB,-1.40816793916971e+00°)
8.81048873008025e+02	(-2.68465586052454e-03dB,-1.42446707557269e+00°)
8.91250938133757e+02	(-2.74716975475778e-03dB,-1.44095471245419e+00°)
9.01571137605968e+02	(-2.81113885313062e-03dB,-1.45763302430862e+00°)
9.12010839355921e+02	(-2.87659700782500e-03dB,-1.47450421052073e+00°)
9.22571427154775e+02	(-2.94357885748465e-03dB,-1.49157049564373e+00°)
9.33254300797003e+02	(-3.01211984542306e-03dB,-1.50883412968021e+00°)
9.44060876285936e+02	(-3.08225623827084e-03dB,-1.52629738836599e+00°)
9.54992586021448e+02	(-3.15402514504443e-03dB,-1.54396257345685e+00°)
9.66050878989826e+02	(-3.22746453665848e-03dB,-1.56183201301820e+00°)
9.77237220955823e+02	(-3.30261326588704e-03dB,-1.57990806171772e+00°)
9.88553094656952e+02	(-3.37951108777854e-03dB,-1.59819310112087e+00°)
1.00000000000001e+03	(-3.45819868054028e-03dB,-1.61668953998955e+00°)
1.01157945425991e+03	(-3.53871766691785e-03dB,-1.63539981458361e+00°)
1.02329299228077e+03	(-3.62111063605798e-03dB,-1.65432638896547e+00°)
1.03514216667936e+03	(-3.70542116584856e-03dB,-1.67347175530778e+00°)
1.04712854805091e+03	(-3.79169384582190e-03dB,-1.69283843420409e+00°)
1.05925372517730e+03	(-3.87997430054632e-03dB,-1.71242897498269e+00°)
1.07151930523762e+03	(-3.97030921356803e-03dB,-1.73224595602343e+00°)
1.08392691402122e+03	(-4.06274635190194e-03dB,-1.75229198507780e+00°)
1.09647819614320e+03	(-4.15733459108121e-03dB,-1.77256969959200e+00°)
1.10917481526242e+03	(-4.25412394078621e-03dB,-1.79308176703323e+00°)
1.12201845430198e+03	(-4.35316557105828e-03dB,-1.81383088521919e+00°)
1.13501081567233e+03	(-4.45451183912637e-03dB,-1.83481978265064e+00°)
1.14815362149690e+03	(-4.55821631681838e-03dB,-1.85605121884726e+00°)
1.16144861384036e+03	(-4.66433381863362e-03dB,-1.87752798468667e+00°)
1.17489755493955e+03	(-4.77292043044328e-03dB,-1.89925290274670e+00°)
1.18850222743704e+03	(-4.88403353884911e-03dB,-1.92122882765083e+00°)
1.20226443461743e+03	(-4.99773186120788e-03dB,-1.94345864641698e+00°)
1.21618600064639e+03	(-5.11407547636329e-03dB,-1.96594527880947e+00°)
1.23026877081240e+03	(-5.23312585605345e-03dB,-1.98869167769429e+00°)
1.24451461177140e+03	(-5.35494589705112e-03dB,-2.01170082939765e+00°)
1.25892541179419e+03	(-5.47959995404154e-03dB,-2.03497575406779e+00°)
1.27350308101668e+03	(-5.60715387324491e-03dB,-2.05851950604013e+00°)
1.28824955169315e+03	(-5.73767502680088e-03dB,-2.08233517420570e+00°)
1.30316677845232e+03	(-5.87123234795419e-03dB,-2.10642588238283e+00°)
1.31825673855643e+03	(-6.00789636702109e-03dB,-2.13079478969227e+00°)
1.33352143216334e+03	(-6.14773924819613e-03dB,-2.15544509093552e+00°)
1.34896288259167e+03	(-6.29083482717789e-03dB,-2.18038001697655e+00°)
1.36458313658895e+03	(-6.43725864967549e-03dB,-2.20560283512680e+00°)
1.38038426460291e+03	(-6.58708801076369e-03dB,-2.23111684953351e+00°)
1.39636836105596e+03	(-6.74040199514474e-03dB,-2.25692540157143e+00°)
1.41253754462278e+03	(-6.89728151834479e-03dB,-2.28303187023777e+00°)
1.42889395851112e+03	(-7.05780936881311e-03dB,-2.30943967255050e+00°)
1.44543977074595e+03	(-7.22207025099091e-03dB,-2.33615226394998e+00°)
1.46217717445674e+03	(-7.39015082937300e-03dB,-2.36317313870391e+00°)
1.47910838816823e+03	(-7.56213977353062e-03dB,-2.39050583031549e+00°)
1.49623565609446e+03	(-7.73812780420494e-03dB,-2.41815391193498e+00°)
1.51356124843623e+03	(-7.91820774039889e-03dB,-2.44612099677445e+00°)
1.53108746168205e+03	(-8.10247454756264e-03dB,-2.47441073852587e+00°)
1.54881661891251e+03	(-8.29102538684771e-03dB,-2.50302683178236e+00°)
1.56675107010817e+03	(-8.48395966549619e-03dB,-2.53197301246274e+00°)
1.58489319246114e+03	(-8.68137908835668e-03dB,-2.56125305823928e+00°)
1.60324539069007e+03	(-8.88338771055685e-03dB,-2.59087078896859e+00°)
1.62181009735896e+03	(-9.09009199137260e-03dB,-2.62083006712575e+00°)
1.64058977319957e+03	(-9.30160084931229e-03dB,-2.65113479824151e+00°)
1.65958690743759e+03	(-9.51802571843122e-03dB,-2.68178893134268e+00°)
1.67880401812259e+03	(-9.73948060591701e-03dB,-2.71279645939549e+00°)
1.69824365246177e+03	(-9.96608215098165e-03dB,-2.74416141975212e+00°)
1.71790838715762e+03	(-1.01979496850469e-02dB,-2.77588789460013e+00°)
1.73780082874940e+03	(-1.04352052933227e-02dB,-2.80798001141494e+00°)
1.75792361395872e+03	(-1.06779738777136e-02dB,-2.84044194341522e+00°)
1.77827941003895e+03	(-1.09263832211779e-02dB,-2.87327791002110e+00°)
1.79887091512882e+03	(-1.11805640535151e-02dB,-2.90649217731533e+00°)
1.81970085861001e+03	(-1.14406501186009e-02dB,-2.94008905850711e+00°)
1.84077200146899e+03	(-1.17067782431555e-02dB,-2.97407291439873e+00°)
1.86208713666290e+03	(-1.19790884070307e-02dB,-3.00844815385481e+00°)
1.88364908948983e+03	(-1.22577238150569e-02dB,-3.04321923427422e+00°)
1.90546071796328e+03	(-1.25428309705042e-02dB,-3.07839066206447e+00°)
1.92752491319097e+03	(-1.28345597501669e-02dB,-3.11396699311863e+00°)
1.94984459975808e+03	(-1.31330634811171e-02dB,-3.14995283329458e+00°)
1.97242273611489e+03	(-1.34384990191651e-02dB,-3.18635283889664e+00°)
1.99526231496891e+03	(-1.37510268290522e-02dB,-3.22317171715940e+00°)
2.01836636368160e+03	(-1.40708110664228e-02dB,-3.26041422673368e+00°)
2.04173794466956e+03	(-1.43980196616059e-02dB,-3.29808517817459e+00°)
2.06538015581057e+03	(-1.47328244052441e-02dB,-3.33618943443148e+00°)
2.08929613085408e+03	(-1.50754010358271e-02dB,-3.37473191133981e+00°)
2.11348903983668e+03	(-1.54259293291136e-02dB,-3.41371757811473e+00°)
2.13796208950227e+03	(-1.57845931895703e-02dB,-3.45315145784624e+00°)
2.16271852372706e+03	(-1.61515807437751e-02dB,-3.49303862799597e+00°)
2.18776162394959e+03	(-1.65270844358879e-02dB,-3.53338422089526e+00°)
2.21309470960568e+03	(-1.69113011252133e-02dB,-3.57419342424451e+00°)
2.23872113856838e+03	(-1.73044321858888e-02dB,-3.61547148161364e+00°)
2.26464430759310e+03	(-1.77066836087512e-02dB,-3.65722369294359e+00°)
2.29086765276781e+03	(-1.81182661054163e-02dB,-3.69945541504851e+00°)
2.31739464996852e+03	(-1.85393952146327e-02dB,-3.74217206211874e+00°)
2.34422881531996e+03	(-1.89702914109381e-02dB,-3.78537910622417e+00°)
2.37137370566170e+03	(-1.94111802156836e-02dB,-3.82908207781804e+00°)
2.39883291901953e+03	(-1.98622923104293e-02dB,-3.87328656624079e+00°)
2.42661009508246e+03	(-2.03238636528254e-02dB,-3.91799822022389e+00°)
2.45470891568508e+03	(-2.07961355949751e-02dB,-3.96322274839341e+00°)
2.48313310529562e+03	(-2.12793550043378e-02dB,-4.00896591977321e+00°)
2.51188643150963e+03	(-2.17737743872420e-02dB,-4.05523356428733e+00°)
2.54097270554935e+03	(-2.22796520150350e-02dB,-4.10203157326162e+00°)
2.57039578276891e+03	(-2.27972520529398e-02dB,-4.14936589992418e+00°)
2.60015956316532e+03	(-2.33268446916489e-02dB,-4.19724255990440e+00°)
2.63026799189543e+03	(-2.38687062817340e-02dB,-4.24566763173045e+00°)
2.66072505979886e+03	(-2.44231194709036e-02dB,-4.29464725732486e+00°)
2.69153480392697e+03	(-2.49903733441721e-02dB,-4.34418764249789e+00°)
2.72270130807796e+03	(-2.55707635669900e-02dB,-4.39429505743847e+00°)
2.75422870333822e+03	(-2.61645925313951e-02dB,-4.44497583720247e+00°)
2.78612116862982e+03	(-2.67721695052441e-02dB,-4.49623638219779e+00°)
2.81838293126451e+03	(-2.73938107845640e-02dB,-4.54808315866616e+00°)
2.85101826750396e+03	(-2.80298398491084e-02dB,-4.60052269916115e+00°)
2.88403150312666e+03	(-2.86805875211390e-02dB,-4.65356160302222e+00°)
2.91742701400122e+03	(-2.93463921275374e-02dB,-4.70720653684421e+00°)
2.95120922666644e+03	(-3.00275996652627e-02dB,-4.76146423494218e+00°)
2.98538261891802e+03	(-3.07245639702366e-02dB,-4.81634149981091e+00°)
3.01995172040208e+03	(-3.14376468897236e-02dB,-4.87184520257891e+00°)
3.05492111321557e+03	(-3.21672184582381e-02dB,-4.92798228345636e+00°)
3.09029543251365e+03	(-3.29136570770776e-02dB,-4.98475975217663e+00°)
3.12607936712402e+03	(-3.36773496974981e-02dB,-5.04218468843087e+00°)
3.16227766016844e+03	(-3.44586920076553e-02dB,-5.10026424229524e+00°)
3.19889510969146e+03	(-3.52580886232930e-02dB,-5.15900563465028e+00°)
3.23593656929635e+03	(-3.60759532823370e-02dB,-5.21841615759191e+00°)
3.27340694878845e+03	(-3.69127090433593e-02dB,-5.27850317483354e+00°)
3.31131121482598e+03	(-3.77687884880624e-02dB,-5.33927412209878e+00°)
3.34965439157834e+03	(-3.86446339277892e-02dB,-5.40073650750417e+00°)
3.38844156139209e+03	(-3.95406976141503e-02dB,-5.46289791193127e+00°)
3.42767786546457e+03	(-4.04574419538168e-02dB,-5.52576598938767e+00°)
3.46736850452539e+03	(-4.13953397275732e-02dB,-5.58934846735621e+00°)
3.50751873952575e+03	(-4.23548743136452e-02dB,-5.65365314713170e+00°)
3.54813389233583e+03	(-4.33365399154182e-02dB,-5.71868790414461e+00°)
3.58921934645013e+03	(-4.43408417935707e-02dB,-5.78446068827098e+00°)
3.63078054770109e+03	(-4.53682965027216e-02dB,-5.85097952412780e+00°)
3.67282300498092e+03	(-4.64194321326218e-02dB,-5.91825251135318e+00°)
3.71535229097180e+03	(-4.74947885539670e-02dB,-5.98628782487059e+00°)
3.75837404288452e+03	(-4.85949176689245e-02dB,-6.05509371513622e+00°)
3.80189396320569e+03	(-4.97203836663786e-02dB,-6.12467850836887e+00°)
3.84591782045362e+03	(-5.08717632820023e-02dB,-6.19505060676136e+00°)
3.89045144994289e+03	(-5.20496460632063e-02dB,-6.26621848867270e+00°)
3.93550075455786e+03	(-5.32546346390195e-02dB,-6.33819070880005e+00°)
3.98107170553506e+03	(-5.44873449949639e-02dB,-6.41097589832962e+00°)
4.02717034325468e+03	(-5.57484067529790e-02dB,-6.48458276506553e+00°)
4.07380277804121e+03	(-5.70384634564850e-02dB,-6.55902009353563e+00°)
4.12097519097339e+03	(-5.83581728605748e-02dB,-6.63429674507332e+00°)
4.16869383470344e+03	(-5.97082072274709e-02dB,-6.71042165787427e+00°)
4.21696503428591e+03	(-6.10892536272358e-02dB,-6.78740384702704e+00°)
4.26579518801602e+03	(-6.25020142438424e-02dB,-6.86525240451641e+00°)
4.31519076827775e+03	(-6.39472066865911e-02dB,-6.94397649919837e+00°)
4.36515832240175e+03	(-6.54255643070025e-02dB,-7.02358537674551e+00°)
4.41570447353322e+03	(-6.69378365211543e-02dB,-7.10408835956167e+00°)
4.46683592150973e+03	(-6.84847891375756e-02dB,-7.18549484666459e+00°)
4.51855944374932e+03	(-7.00672046906873e-02dB,-7.26781431353528e+00°)
4.57088189614885e+03	(-7.16858827798531e-02dB,-7.35105631193275e+00°)
4.62381021399271e+03	(-7.33416404140892e-02dB,-7.43523046967283e+00°)
4.67735141287209e+03	(-7.50353123624451e-02dB,-7.52034649036964e+00°)
4.73151258961491e+03	(-7.67677515100939e-02dB,-7.60641415313829e+00°)
4.78630092322649e+03	(-7.85398292201645e-02dB,-7.69344331225729e+00°)
4.84172367584110e+03	(-8.03524357013315e-02dB,-7.78144389678935e+00°)
4.89778819368457e+03	(-8.22064803812082e-02dB,-7.87042591015868e+00°)
4.95450190804801e+03	(-8.41028922855026e-02dB,-7.96039942968362e+00°)
5.01187233627284e+03	(-8.60426204230261e-02dB,-8.05137460606258e+00°)
5.06990708274716e+03	(-8.80266341764827e-02dB,-8.14336166281190e+00°)
5.12861383991376e+03	(-9.00559236991070e-02dB,-8.23637089565374e+00°)
5.18800038928973e+03	(-9.21315003171017e-02dB,-8.33041267185235e+00°)
5.24807460249785e+03	(-9.42543969378924e-02dB,-8.42549742949685e+00°)
5.30884444231001e+03	(-9.64256684641738e-02dB,-8.52163567672870e+00°)
5.37031796370265e+03	(-9.86463922137293e-02dB,-8.61883799091194e+00°)
5.43250331492446e+03	(-1.00917668344993e-01dB,-8.71711501774439e+00°)
5.49540873857637e+03	(-1.03240620288333e-01dB,-8.81647747030759e+00°)
5.55904257270416e+03	(-1.05616395183000e-01dB,-8.91693612805370e+00°)
5.62341325190362e+03	(-1.08046164319698e-01dB,-9.01850183572717e+00°)
5.68852930843855e+03	(-1.10531123588718e-01dB,-9.12118550221908e+00°)
5.75439937337170e+03	(-1.13072493933576e-01dB,-9.22499809935193e+00°)
5.82103217770885e+03	(-1.15671521810078e-01dB,-9.32995066059293e+00°)
5.88843655355603e+03	(-1.18329479650718e-01dB,-9.43605427969306e+00°)
5.95662143529025e+03	(-1.21047666334346e-01dB,-9.54332010925023e+00°)
6.02559586074372e+03	(-1.23827407660945e-01dB,-9.65175935919359e+00°)
6.09536897240184e+03	(-1.26670056831488e-01dB,-9.76138329518707e+00°)
6.16595001861497e+03	(-1.29576994932667e-01dB,-9.87220323694947e+00°)
6.23734835482434e+03	(-1.32549631426396e-01dB,-9.98423055648873e+00°)
6.30957344480208e+03	(-1.35589404643963e-01dB,-1.00974766762479e+01°)
6.38263486190564e+03	(-1.38697782284608e-01dB,-1.02119530671600e+01°)
6.45654229034671e+03	(-1.41876261918411e-01dB,-1.03276712466099e+01°)
6.53130552647488e+03	(-1.45126371493274e-01dB,-1.04446427762995e+01°)
6.60693448007612e+03	(-1.48449669845792e-01dB,-1.05628792600141e+01°)
6.68343917568631e+03	(-1.51847747215803e-01dB,-1.06823923412885e+01°)
6.76082975391998e+03	(-1.55322225764402e-01dB,-1.08031937009670e+01°)
6.83911647281446e+03	(-1.58874760095127e-01dB,-1.09252950546580e+01°)
6.91830970918953e+03	(-1.62507037778082e-01dB,-1.10487081500780e+01°)
6.99841996002291e+03	(-1.66220779876739e-01dB,-1.11734447642834e+01°)
7.07945784384155e+03	(-1.70017741477044e-01dB,-1.12995167007867e+01°)
7.16143410212920e+03	(-1.73899712218579e-01dB,-1.14269357865544e+01°)
7.24435960075008e+03	(-1.77868516827420e-01dB,-1.15557138688835e+01°)
7.32824533138922e+03	(-1.81926015650300e-01dB,-1.16858628121545e+01°)
7.41310241300936e+03	(-1.86074105189770e-01dB,-1.18173944944569e+01°)
7.49894209332474e+03	(-1.90314718639868e-01dB,-1.19503208040846e+01°)
7.58577575029203e+03	(-1.94649826421962e-01dB,-1.20846536358987e+01°)
7.67361489361838e+03	(-1.99081436720262e-01dB,-1.22204048875548e+01°)
7.76247116628711e+03	(-2.03611596016547e-01dB,-1.23575864555907e+01°)
7.85235634610092e+03	(-2.08242389623657e-01dB,-1.24962102313729e+01°)
7.94328234724302e+03	(-2.12975942217169e-01dB,-1.26362880968990e+01°)
8.03526122185638e+03	(-2.17814418364762e-01dB,-1.27778319204512e+01°)
8.12830516164120e+03	(-2.22760023052701e-01dB,-1.29208535521010e+01°)
8.22242649947092e+03	(-2.27815002208825e-01dB,-1.30653648190595e+01°)
8.31763771102692e+03	(-2.32981643221431e-01dB,-1.32113775208726e+01°)
8.41395141645217e+03	(-2.38262275453439e-01dB,-1.33589034244564e+01°)
8.51138038202398e+03	(-2.43659270751090e-01dB,-1.35079542589719e+01°)
8.60993752184623e+03	(-2.49175043946544e-01dB,-1.36585417105355e+01°)
8.70963589956103e+03	(-2.54812053353608e-01dB,-1.38106774167619e+01°)
8.81048873008037e+03	(-2.60572801255835e-01dB,-1.39643729611390e+01°)
8.91250938133769e+03	(-2.66459834386206e-01dB,-1.41196398672299e+01°)
9.01571137605980e+03	(-2.72475744397562e-01dB,-1.42764895927016e+01°)
9.12010839355933e+03	(-2.78623168322929e-01dB,-1.44349335231769e+01°)
9.22571427154787e+03	(-2.84904789024879e-01dB,-1.45949829659085e+01°)
9.33254300797015e+03	(-2.91323335632940e-01dB,-1.47566491432718e+01°)
9.44060876285948e+03	(-2.97881583968173e-01dB,-1.49199431860758e+01°)
9.54992586021461e+03	(-3.04582356953889e-01dB,-1.50848761266904e+01°)
9.66050878989839e+03	(-3.11428525011491e-01dB,-1.52514588919866e+01°)
9.77237220955837e+03	(-3.18423006440417e-01dB,-1.54197022960916e+01°)
9.88553094656965e+03	(-3.25568767781054e-01dB,-1.55896170329535e+01°)
1.00000000000003e+04	(-3.32868824159553e-01dB,-1.57612136687184e+01°)
1.01157945425993e+04	(-3.40326239613366e-01dB,-1.59345026339157e+01°)
1.02329299228078e+04	(-3.47944127396318e-01dB,-1.61094942154542e+01°)
1.03514216667937e+04	(-3.55725650262012e-01dB,-1.62861985484251e+01°)
1.04712854805093e+04	(-3.63674020724351e-01dB,-1.64646256077153e+01°)
1.05925372517732e+04	(-3.71792501293785e-01dB,-1.66447851994283e+01°)
1.07151930523764e+04	(-3.80084404688143e-01dB,-1.68266869521146e+01°)
1.08392691402123e+04	(-3.88553094016531e-01dB,-1.70103403078121e+01°)
1.09647819614321e+04	(-3.97201982935066e-01dB,-1.71957545128967e+01°)
1.10917481526243e+04	(-4.06034535772970e-01dB,-1.73829386087455e+01°)
1.12201845430199e+04	(-4.15054267627599e-01dB,-1.75719014222136e+01°)
1.13501081567235e+04	(-4.24264744427005e-01dB,-1.77626515559267e+01°)
1.14815362149691e+04	(-4.33669582958489e-01dB,-1.79551973783916e+01°)
1.16144861384037e+04	(-4.43272450861685e-01dB,-1.81495470139281e+01°)
1.17489755493956e+04	(-4.53077066584637e-01dB,-1.83457083324245e+01°)
1.18850222743705e+04	(-4.63087199301296e-01dB,-1.85436889389213e+01°)
1.20226443461745e+04	(-4.73306668788964e-01dB,-1.87434961630263e+01°)
1.21618600064640e+04	(-4.83739345263974e-01dB,-1.89451370481662e+01°)
1.23026877081242e+04	(-4.94389149174129e-01dB,-1.91486183406792e+01°)
1.24451461177142e+04	(-5.05260050946234e-01dB,-1.93539464787548e+01°)
1.25892541179420e+04	(-5.16356070687144e-01dB,-1.95611275812259e+01°)
1.27350308101670e+04	(-5.27681277836664e-01dB,-1.97701674362205e+01°)
1.28824955169317e+04	(-5.39239790770742e-01dB,-1.99810714896790e+01°)
1.30316677845234e+04	(-5.51035776353289e-01dB,-2.01938448337461e+01°)
1.31825673855644e+04	(-5.63073449435041e-01dB,-2.04084921950445e+01°)
